Date,Index,DateSerial,Open,High,Low,Close,Volume,AdjClose,Return,VolumeK,Counter,HighLow,HighPrevCloseAbs,LowPrevCloseAbs,TrueRange,ATR_Stop,MaxPrice,Scale,Signal,Shares,Cash,Portfolio,AdjOpen,AdjHigh,AdjLow,AdjCloseCalc,BuyHold,BuyMarker,SellMarker,FirstBuy,FirstSell,StdDevPop,LowerBollinger,ATRTrailingStop
1989-06-19,28.0,32678.0,53.13,54.88,52.75,54.75,13561400.0,2.83,0.025362318840579823,13561.4,27.0,0.1100986301369864,0.07671963470319687,0.03337899543378953,0.1100986301369864,1.2018089110204795,2.86,0.05168949771689498,,43836.70464233124,0.0,124057.87413779742,2.7462630136986306,2.8367196347031967,2.7266210045662103,2.83,123580.78602620088,0.0,0.0,0.0,0.0,0.2013170917447719,1.9467072706380701,1.1779593631637173
1989-06-26,29.0,32685.0,54.75,54.88,51.38,51.63,14419200.0,2.67,-0.0565371024734983,14419.2,28.0,0.18099941894247573,0.008070889018013006,0.17292852992446273,0.18099941894247573,1.317676605099135,2.86,0.051714119697850086,,43836.70464233124,0.0,117044.00139502442,2.831348053457292,2.838070889018013,2.6570714700755373,2.67,116593.88646288209,0.0,0.0,0.0,0.0,0.20184758969312153,1.9529672326637477,1.1779593631637173
1989-07-03,30.0,32692.0,51.88,53.5,51.38,53.13,9880500.0,2.74,0.02621722846441954,9880.5,29.0,0.1093318275926971,0.08908149821193323,0.020250329380763876,0.1093318275926971,1.346800392593057,2.86,0.051571616789008096,,43836.70464233124,0.0,120112.57071998762,2.6755354790137402,2.759081498211933,2.649749670619236,2.74,119650.65502183406,0.0,0.0,0.0,0.0,0.20482756975889288,1.9549310756027674,1.1779593631637173
1989-07-10,31.0,32699.0,53.13,54.88,53.0,54.63,14661300.0,2.82,0.029197080291970767,14661.3,30.0,0.0970455793520042,0.0929049972542555,0.004140582097748702,0.0970455793520042,1.2197856768403816,2.86,0.05161998901702361,,43836.70464233124,0.0,123619.5070913741,2.7425700164744646,2.8329049972542557,2.7358594179022515,2.82,123144.10480349342,0.0,0.0,0.0,0.0,0.21092877217270217,1.9510651663424379,1.1779593631637173
1989-07-17,32.0,32706.0,54.5,56.88,54.13,56.88,20368300.0,2.94,0.042553191489361764,20368.3,31.0,0.14214135021097007,0.1200000000000001,0.022141350210969968,0.14214135021097007,1.196824692541262,2.94,0.05168776371308017,,43836.70464233124,0.0,128879.91164845385,2.816983122362869,2.94,2.79785864978903,2.94,128384.27947598252,0.0,0.0,0.0,0.0,0.22260158320136214,1.9363085419965942,1.1779593631637173
1989-07-24,33.0,32713.0,56.5,58.0,55.5,57.5,15374800.0,2.97,0.010204081632653184,15374.8,32.0,0.12913043478260855,0.055826086956522136,0.07330434782608641,0.12913043478260855,1.2406613763498948,2.97,0.051652173913043484,BUY,43836.70464233124,0.0,130195.0127877238,2.918347826086957,2.995826086956522,2.8666956521739135,2.97,129694.3231441048,0.0,0.0,0.0,0.0,0.23396804660457096,1.9223526107612994,1.2406613763498948
1989-07-31,34.0,32720.0,57.63,58.75,56.38,56.88,15101200.0,2.94,-0.010101010101010166,15101.2,33.0,0.12250000000000005,0.06665611814345995,0.0558438818565401,0.12250000000000005,1.234271241820747,2.97,0.05168776371308017,BUY,43836.70464233124,0.0,128879.91164845385,2.97876582278481,3.03665611814346,2.91415611814346,2.94,128384.2794759825,0.0,0.0,0.0,0.0,0.241819086484583,1.9154522837885422,1.2406613763498948
1989-08-07,35.0,32727.0,56.75,59.13,56.75,57.63,22517500.0,2.98,0.013605442176870763,22517.5,34.0,0.12306784660767,0.11756376887038034,0.00550407773728967,0.12306784660767,1.270641092740612,2.98,0.051709179246920006,,43836.70464233124,0.0,130633.3798341471,2.9344959222627103,3.0575637688703803,2.9344959222627103,2.98,130131.0043668122,0.0,0.0,0.0,0.0,0.25035713266762166,1.9072500254738023,1.2406613763498948
1989-08-14,36.0,32734.0,57.0,58.13,56.13,58.0,13350700.0,2.99,0.003355704697986628,13350.7,35.0,0.10310344827586215,0.01670172413793125,0.0864017241379309,0.10310344827586215,1.2415761510014158,2.99,0.051551724137931035,BUY,43836.70464233124,0.0,131071.74688057043,2.938448275862069,2.9967017241379312,2.893598275862069,2.99,130567.68558951963,0.0,0.0,0.0,0.0,0.2580199712339311,1.9007834052485046,1.2415761510014158
1989-08-21,37.0,32741.0,57.63,59.0,55.63,58.63,15745400.0,3.03,0.013377926421404451,15745.4,36.0,0.1741616919665696,0.05912161009721917,0.11504008186935044,0.1741616919665696,1.312757330812064,3.03,0.05168002728978338,BUY,43836.70464233124,0.0,132825.21506626366,2.9783199727102163,3.0491216100972194,2.8749599181306498,3.03,132314.41048034932,0.0,0.0,0.0,0.0,0.2663444608101333,1.8930577668935853,1.312757330812064
1989-08-28,38.0,32748.0,58.25,58.88,57.25,58.25,11402800.0,3.01,-0.0066006600660065695,11402.8,37.0,0.08422832618025744,0.012554506437768342,0.0716738197424891,0.08422832618025744,1.205233894409599,3.03,0.05167381974248927,BUY,43836.70464233124,0.0,131948.48097341703,3.01,3.042554506437768,2.9583261802575107,3.01,131441.04803493447,0.0,0.0,0.0,0.0,0.2725549831438926,1.8894020158244786,1.312757330812064
1989-09-05,39.0,32756.0,58.13,58.5,55.75,56.5,13623000.0,2.92,-0.029900332225913595,13623.0,38.0,0.14212389380530954,0.013362831858407365,0.12876106194690218,0.14212389380530954,1.241669523534724,3.03,0.05168141592920354,,43836.70464233124,0.0,128003.17755560722,3.004240707964602,3.023362831858407,2.8812389380530976,2.92,127510.91703056768,0.0,0.0,0.0,0.0,0.2746418383676977,1.893138993824345,1.312757330812064
1989-09-11,40.0,32762.0,56.5,57.25,55.25,57.25,20100400.0,2.96,0.013698630136986356,20100.4,39.0,0.10340611353711804,0.040000000000000036,0.063406113537118,0.10340611353711804,1.248736783740406,3.03,0.05170305676855895,,43836.70464233124,0.0,129756.64574130047,2.921222707423581,2.96,2.856593886462882,2.96,129257.64192139737,0.0,0.0,0.0,0.0,0.277609325311673,1.895226686720817,1.312757330812064
1989-09-18,41.0,32769.0,57.38,58.0,54.75,55.88,11086000.0,2.91,-0.016891891891891886,11086.0,40.0,0.16924659985683643,0.06040085898353631,0.10884574087330012,0.16924659985683643,1.2788537277913687,3.03,0.052075876879026484,,43836.70464233124,0.0,127564.81050918392,2.9881138153185396,3.0204008589835363,2.8511542591267,2.91,127074.23580786026,0.0,0.0,0.0,0.0,0.27863118294523576,1.9004952133686173,1.312757330812064
1989-09-25,42.0,32776.0,56.0,57.75,55.0,56.5,12847400.0,2.94,0.010309278350515427,12847.4,41.0,0.14309734513274375,0.09504424778761056,0.04805309734513319,0.14309734513274375,1.2943725170692966,3.03,0.05203539823008849,,43836.70464233124,0.0,128879.91164845385,2.9139823008849555,3.0050442477876107,2.861946902654867,2.94,128384.27947598252,0.0,0.0,0.0,0.0,0.2791995868195238,1.9149278622194825,1.312757330812064
1989-10-02,43.0,32783.0,56.88,59.25,56.5,58.88,21012000.0,3.06,0.04081632653061229,21012.0,42.0,0.14291779891304346,0.13922894021739163,0.003688858695651831,0.14291779891304346,1.3170589603060114,3.06,0.051970108695652176,,43836.70464233124,0.0,134140.3162055336,2.956059782608696,3.0792289402173916,2.936311141304348,3.06,133624.45414847162,0.0,0.0,0.0,0.0,0.28301134145687823,1.9239350609919503,1.312757330812064
1989-10-09,44.0,32790.0,58.88,59.0,53.25,54.38,14426600.0,2.83,-0.07516339869281041,14426.6,43.0,0.2992368517837436,0.010430305259286232,0.28880654652445736,0.2992368517837436,1.5128022993905377,3.06,0.05204119161456418,BUY,43836.70464233124,0.0,124057.87413779742,3.064185362265539,3.0704303052592863,2.7711934534755427,2.83,123580.78602620086,0.0,0.0,0.0,0.0,0.27871763796586096,1.9483278563048594,1.5128022993905377
1989-10-16,45.0,32797.0,54.38,57.13,53.38,56.63,26279500.0,2.95,0.042402826855123754,26279.5,44.0,0.19534698922832439,0.1460462652304435,0.04930072399788088,0.19534698922832439,1.6152951226710512,3.06,0.05209253046088646,,43836.70464233124,0.0,129318.27869487717,2.832791806463006,2.9760462652304436,2.780699276002119,2.95,128820.96069868995,0.0,0.0,0.0,0.0,0.2761221224962412,1.9714020108325672,1.5128022993905377
1989-10-23,46.0,32804.0,56.63,57.0,52.75,53.63,17156100.0,2.79,-0.05423728813559325,17156.1,45.0,0.22109826589595372,0.015317919075144015,0.2057803468208097,0.22109826589595372,1.6674468714814783,3.06,0.05202312138728323,,43836.70464233124,0.0,122304.40595210416,2.9460693641618496,2.965317919075144,2.7442196531791905,2.79,121834.06113537117,0.0,0.0,0.0,0.0,0.27041862802753597,1.9978558689555501,1.5128022993905377
1989-10-30,47.0,32811.0,53.5,55.63,53.5,53.88,13558500.0,2.8,0.0035842293906809264,13558.5,46.0,0.1106904231625836,0.10094283593169973,0.00974758723088387,0.1106904231625836,1.6968492014618406,3.06,0.05196733481811432,,43836.70464233124,0.0,122742.77299852746,2.780252412769116,2.8909428359316998,2.780252412769116,2.8,122270.74235807858,0.0,0.0,0.0,0.0,0.2648421122817023,2.0237483778323297,1.5128022993905377
1989-11-06,48.0,32818.0,53.63,54.75,52.75,54.63,12378400.0,2.84,0.014285714285714235,12378.4,47.0,0.10397217645982071,0.04623833058758908,0.057733845872231626,0.10397217645982071,1.6544584044112975,3.06,0.0519860882299103,,43836.70464233124,0.0,124496.24118422072,2.7880139117700895,2.846238330587589,2.742266154127768,2.84,124017.46724890829,0.0,0.0,0.0,0.0,0.2622115706695242,2.0408125367408236,1.5128022993905377
1989-11-13,49.0,32825.0,55.0,60.0,54.75,59.5,18683500.0,3.09,0.0880281690140845,18683.5,48.0,0.27264705882352924,0.2759663865546216,0.0033193277310923364,0.2759663865546216,1.8461920410974124,3.09,0.05193277310924369,,43836.70464233124,0.0,135455.41734480354,2.856302521008403,3.1159663865546214,2.843319327731092,3.09,134934.49781659388,0.0,0.0,0.0,0.0,0.26560359687364177,2.0484300322061397,1.5128022993905377
1989-11-20,50.0,32832.0,59.13,60.63,58.63,60.13,16664700.0,3.13,0.012944983818770295,16664.7,49.0,0.10410776650590359,0.06602694162647582,0.038080824879427766,0.10410776650590359,1.7738155595963758,3.13,0.05205388325295193,BUY,43836.70464233124,0.0,137208.88553049677,3.077946116747048,3.1560269416264757,3.051919175120572,3.13,136681.22270742356,0.0,0.0,0.0,0.0,0.2668932459974791,2.0642302996404487,1.7738155595963758
1989-11-27,51.0,32839.0,60.13,63.5,60.0,63.25,22178800.0,3.29,0.051118210862619806,22178.8,50.0,0.18205533596837986,0.17300395256917023,0.009051383399209634,0.18205533596837986,1.8171022160804162,3.29,0.05201581027667984,BUY,43836.70464233124,0.0,144222.75827326978,3.127710671936759,3.30300395256917,3.1209486166007903,3.29,143668.12227074234,0.0,0.0,0.0,0.0,0.2744729414675617,2.0674761829164616,1.8171022160804162
1989-12-04,52.0,32846.0,62.88,64.0,62.75,63.25,14679600.0,3.31,0.006079027355623046,14679.6,51.0,0.0654150197628458,0.05924901185770759,0.0061660079051382155,0.0654150197628458,1.7309880170246408,3.31,0.05233201581027668,BUY,43836.70464233124,0.0,145099.4923661164,3.2906371541501978,3.3492490118577076,3.283833992094862,3.31,144541.4847161572,0.0,0.0,0.0,0.0,0.2779533426281595,2.0834093263564304,1.8171022160804162
1989-12-11,53.0,32853.0,63.13,64.62,62.63,64.25,19166600.0,3.37,0.01812688821752273,19166.6,52.0,0.10437821011673165,0.07940700389105082,0.02497120622568083,0.10437821011673165,1.5144784151724056,3.37,0.05245136186770428,BUY,43836.70464233124,0.0,147729.6946446563,3.3112544747081714,3.389407003891051,3.2850287937743192,3.37,147161.57205240172,0.0,0.0,0.0,0.0,0.28158174796183794,2.1006797764368685,1.8171022160804162
1989-12-18,54.0,32860.0,64.0,64.75,61.63,63.75,15675300.0,3.34,-0.008902077151335397,15675.3,53.0,0.16346352941176434,0.02239215686274454,0.1410713725490198,0.16346352941176434,1.4790523487095608,3.37,0.05239215686274509,BUY,43836.70464233124,0.0,146414.59350538635,3.353098039215686,3.3923921568627446,3.2289286274509803,3.34,145851.52838427943,0.0,0.0,0.0,0.0,0.28227721891161245,2.124063050281945,1.8171022160804162
1989-12-26,55.0,32868.0,63.63,64.5,62.75,64.5,7137300.0,3.38,0.011976047904191711,7137.3,54.0,0.09170542635658885,0.040000000000000036,0.05170542635658881,0.09170542635658885,1.3352825269991555,3.38,0.0524031007751938,,43836.70464233124,0.0,148168.06169107958,3.3344093023255814,3.38,3.288294573643411,3.38,147598.25327510913,0.0,0.0,0.0,0.0,0.2820039616464492,2.151087656859487,1.8171022160804162
1990-01-02,56.0,32875.0,64.62,67.0,64.12,65.62,19622400.0,3.44,0.01775147928994092,19622.4,55.0,0.15097836025601952,0.132343797622676,0.01863456263334351,0.15097836025601952,1.3800469015474177,3.44,0.052423041755562325,BUY,43836.70464233124,0.0,150798.26396961947,3.3875769582444377,3.512343797622676,3.3613654373666564,3.44,150218.34061135366,0.0,0.0,0.0,0.0,0.2793557217495995,2.1867326468455133,1.8171022160804162
1990-01-08,57.0,32881.0,65.0,66.25,62.88,63.13,17694900.0,3.31,-0.03779069767441856,17694.9,56.0,0.176694123237763,0.033586250594012323,0.1431078726437507,0.176694123237763,1.4608490646340202,3.44,0.05243149057500396,BUY,43836.70464233124,0.0,145099.4923661164,3.4080468873752574,3.4735862505940123,3.2968921273562493,3.31,144541.48471615717,0.0,0.0,0.0,0.0,0.26996375370867,2.23533451816735,1.8171022160804162
1990-01-15,58.0,32888.0,62.75,65.0,61.5,64.87,21176600.0,3.4,0.027190332326283873,21176.6,57.0,0.1834438106983196,0.09681362725450837,0.08663018344381124,0.1834438106983196,1.3580462025714624,3.44,0.052412517342377056,,43836.70464233124,0.0,149044.7957839262,3.2888854632341604,3.4068136272545084,3.223369816556189,3.4,148471.61572052396,0.0,0.0,0.0,0.0,0.26312789271350734,2.279009536508915,1.8171022160804162
1990-01-22,59.0,32895.0,64.75,64.87,60.75,62.5,26892400.0,3.27,-0.038235294117647034,26892.4,58.0,0.21555840000000037,0.006001599999999829,0.2215600000000002,0.2215600000000002,1.4885486842315698,3.44,0.05232,,43836.70464233124,0.0,143346.02418042318,3.38772,3.3939984,3.1784399999999997,3.27,142794.75982532746,0.0,0.0,0.0,0.0,0.2544291764516336,2.321731936919697,1.8171022160804162
1990-01-29,60.0,32902.0,62.75,63.13,60.75,61.75,18848600.0,3.24,-0.00917431192660545,18848.6,59.0,0.12487773279352243,0.04240809716599214,0.08246963562753029,0.12487773279352243,1.4250180140372837,3.44,0.05246963562753037,,43836.70464233124,0.0,142030.92304115323,3.2924696356275307,3.312408097165992,3.1875303643724697,3.24,141484.7161572052,0.0,0.0,0.0,0.0,0.24650489628105668,2.3600792227119927,1.8171022160804162
1990-02-05,61.0,32909.0,61.63,63.75,61.5,63.25,14505300.0,3.31,0.021604938271604812,14505.3,60.0,0.11774703557312227,0.09616600790513807,0.0215810276679842,0.11774703557312227,1.4831646982709243,3.44,0.05233201581027668,,43836.70464233124,0.0,145099.4923661164,3.225222134387352,3.3361660079051383,3.218418972332016,3.31,144541.48471615717,0.0,0.0,0.0,0.0,0.23990727933301936,2.396329362643062,1.8171022160804162
1990-02-12,62.0,32916.0,63.0,63.25,61.25,62.0,16077100.0,3.25,-0.01812688821752273,16077.1,61.0,0.10483870967741904,0.0055241935483869575,0.09931451612903208,0.10483870967741904,1.4836763644494657,3.44,0.05241935483870968,,43836.70464233124,0.0,142469.29008757655,3.30241935483871,3.315524193548387,3.210685483870968,3.25,141921.3973799126,0.0,0.0,0.0,0.0,0.22687751912717058,2.448415958279635,1.8171022160804162
